OGF_ID,FIRE_DISTURBANCE_AREA_IDENT,FIRE_TYPE_CODE,FIRE_YEAR,FIRE_GENERAL_CAUSE_CODE,FIRE_RESPONSE_OBJ_CODE,FIRE_START_DATE,FIRE_OUT_DATE,FIRE_FINAL_SIZE,LOCATION_ACCURACY,BUSINESS_EFFECTIVE_DATE,GENERAL_COMMENTS,GEOMETRY_UPDATE_DATETIME,EFFECTIVE_DATETIME,SYSTEM_DATETIME,OBJECTID,SHAPEAREA,SHAPELEN
46002001,NIP51,IFR,2002,LTG,MON,2002/07/06 00:00:00+00,2002/09/03 00:00:00+00,26000,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NTS250,,2003/07/30 00:00:00+00,2005/04/28 08:50:30+00,124,0,0
46002024,RED55,IFR,2002,LTG,SUP,2002/07/14 00:00:00+00,2002/08/17 00:00:00+00,462,RE Reliable (to 100m),2003/04/01 00:00:00+00,Origin:NTS50,,2003/07/30 00:00:00+00,2005/04/28 08:50:30+00,125,0,0
46002008,NIP81,IFR,2002,LTG,SUP,2002/07/16 00:00:00+00,2002/07/31 00:00:00+00,350,RE Reliable (to 100m),2003/04/01 00:00:00+00,Origin:NTS50,,2003/07/30 00:00:00+00,2005/04/28 08:50:30+00,126,0,0
46001998,NIP38,IFR,2002,LTG,MON,2002/07/01 00:00:00+00,2002/08/15 00:00:00+00,600,RE Reliable (to 100m),2003/04/01 00:00:00+00,Origin:NTS50,,2003/07/30 00:00:00+00,2005/04/28 08:50:30+00,127,0,0
46002015,RED32,IFR,2002,LTG,SUP,2002/07/14 00:00:00+00,2002/07/28 00:00:00+00,178,AC Accurate (to 10m),2003/04/01 00:00:00+00,Origin:GPS,,2003/07/30 00:00:00+00,2005/04/28 08:50:30+00,128,0,0
46002063,NIP2,PB,2002,MIS,MON,2002/09/18 00:00:00+00,2002/09/18 00:00:00+00,450,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:PLAN,,2003/07/30 00:00:00+00,2005/04/28 08:50:30+00,130,0,0
46001993,COC9,IFR,2002,LTG,SUP,2002/07/01 00:00:00+00,2002/07/19 00:00:00+00,243,RE Reliable (to 100m),2003/04/01 00:00:00+00,Origin:NTS50,,2003/07/30 00:00:00+00,2005/04/28 08:50:30+00,131,0,0
46002062,NIP1,PB,2002,MIS,MON,2002/08/27 00:00:00+00,2002/08/31 00:00:00+00,1000,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:PLAN,,2003/07/30 00:00:00+00,2005/04/28 08:50:30+00,132,0,0
46002047,THU16,IFR,2002,LTG,SUP,2002/05/23 00:00:00+00,2002/07/04 00:00:00+00,625,AC Accurate (to 10m),2003/04/01 00:00:00+00,Origin:GPS,,2003/07/30 00:00:00+00,2005/04/28 08:50:30+00,133,0,0
46002010,NIP85,IFR,2002,LTG,SUP,2002/07/16 00:00:00+00,2002/08/25 00:00:00+00,375,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NTS250,,2003/07/30 00:00:00+00,2005/04/28 08:50:30+00,134,0,0
46002011,PEM9,IFR,2002,MIS,SUP,2002/07/29 00:00:00+00,2002/08/18 00:00:00+00,573,RE Reliable (to 100m),2003/04/01 00:00:00+00,Origin:NTS50,,2003/07/30 00:00:00+00,2005/04/28 08:50:30+00,135,0,0
46002061,BAN1,PB,2002,MIS,MON,2002/08/09 00:00:00+00,2002/08/09 00:00:00+00,135,AC Accurate (to 10m),2003/04/01 00:00:00+00,Origin:GPS,,2003/07/30 00:00:00+00,2005/04/28 08:50:30+00,136,0,0
46001048,SIO125,IFR,1983,LTG,NR,1983/08/21 00:00:00+00,1983/09/26 00:00:00+00,3480,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,137,0,0
46001548,COC11,IFR,1995,LTG,MON,1995/06/13 00:00:00+00,1995/07/11 00:00:00+00,1250,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,138,0,0
46001568,HEA33,IFR,1995,LTG,MON,1995/06/20 00:00:00+00,1995/09/02 00:00:00+00,325,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,139,0,0
46000612,SIO38,IFR,1972,LTG,NR,1972/06/27 00:00:00+00,1972/07/14 00:00:00+00,1295,RE Reliable (to 100m),2003/04/01 00:00:00+00,Origin:FRI840,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,140,0,0
46001347,SIO179,IFR,1989,LTG,MON,1989/08/12 00:00:00+00,1989/09/02 00:00:00+00,400,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,141,0,0
46000852,SIO44,IFR,1977,LTG,NR,1977/06/26 00:00:00+00,1977/07/15 00:00:00+00,622,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NTS500,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,142,0,0
46001274,GER93,IFR,1989,LTG,MON,1989/07/20 00:00:00+00,1989/07/25 00:00:00+00,500,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,143,0,0
46001349,SIO22,IFR,1989,LTG,MON,1989/05/16 00:00:00+00,1989/05/31 00:00:00+00,380,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,144,0,0
46001438,MOO11,IFR,1991,LTG,MON,1991/05/18 00:00:00+00,1991/07/03 00:00:00+00,1200,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,145,0,0
46000801,SIO91,IFR,1976,LTG,NR,1976/06/28 00:00:00+00,1976/07/01 00:00:00+00,405,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NTS250,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,146,0,0
46001567,HEA27,IFR,1995,LTG,MON,1995/06/20 00:00:00+00,1995/09/02 00:00:00+00,1475,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,147,0,0
46000935,SIO77,IFR,1980,LTG,NR,1980/06/10 00:00:00+00,1980/07/22 00:00:00+00,1243,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,148,0,0
46001707,NIP81,IFR,1996,LTG,MON,1996/06/12 00:00:00+00,1996/07/07 00:00:00+00,600,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,149,0,0
46001336,SIO135,IFR,1989,LTG,MON,1989/07/19 00:00:00+00,1989/08/01 00:00:00+00,850,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,150,0,0
46001534,RED41,IFR,1994,LTG,SUP,1994/06/24 00:00:00+00,1994/07/06 00:00:00+00,350,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,151,0,0
46000600,GER10,IFR,1972,LTG,NR,1972/05/22 00:00:00+00,1972/06/05 00:00:00+00,456,RE Reliable (to 100m),2003/04/01 00:00:00+00,Origin:LANDSA,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,152,0,0
46001224,SIO196,IFR,1988,LTG,NR,1988/08/15 00:00:00+00,1988/09/07 00:00:00+00,450,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,153,0,0
46001115,RED7,IFR,1986,UNK,NR,1986/05/21 00:00:00+00,1986/07/16 00:00:00+00,61200,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,154,0,0
46001137,GER31,IFR,1987,LTG,NR,1987/06/23 00:00:00+00,1987/07/13 00:00:00+00,215,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,155,0,0
46001799,TIM24,IFR,1997,LTG,SUP,1997/06/10 00:00:00+00,1997/10/24 00:00:00+00,3266,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,156,0,0
46001539,SLK120,IFR,1994,LTG,MON,1994/06/29 00:00:00+00,1994/08/08 00:00:00+00,525,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,157,0,0
46001848,NIP240,IFR,1998,LTG,MON,1998/07/16 00:00:00+00,1998/08/10 00:00:00+00,175,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,158,0,0
46001893,SLK75,IFR,1998,LTG,MON,1998/07/05 00:00:00+00,1998/08/04 00:00:00+00,50,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,159,0,0
46001474,COC14,IFR,1992,LTG,MON,1992/06/11 00:00:00+00,1992/07/14 00:00:00+00,214,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,160,0,0
46001840,NIP146,IFR,1998,LTG,MON,1998/07/08 00:00:00+00,1998/08/28 00:00:00+00,9800,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,162,0,0
46001767,THU58,IFR,1996,LTG,SUP,1996/06/12 00:00:00+00,1996/08/20 00:00:00+00,6620,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,163,0,0
46001214,SIO100,IFR,1988,LTG,NR,1988/06/11 00:00:00+00,1988/08/31 00:00:00+00,12900,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,164,0,0
46001173,MOO3,IFR,1988,LTG,NR,1988/06/04 00:00:00+00,1988/09/05 00:00:00+00,350,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,165,0,0
46001279,HEA9,IFR,1989,LTG,MON,1989/06/19 00:00:00+00,1989/06/26 00:00:00+00,640,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,167,0,0
46001348,SIO19,IFR,1989,LTG,MON,1989/05/16 00:00:00+00,1989/05/30 00:00:00+00,330,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,168,0,0
46001133,GER20,IFR,1987,LTG,NR,1987/06/14 00:00:00+00,1987/07/16 00:00:00+00,200,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,169,0,0
46001545,SLK58,IFR,1994,LTG,MON,1994/06/13 00:00:00+00,1994/07/15 00:00:00+00,350,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,170,0,0
46001123,CHA9,IFR,1987,RWY,NR,1987/05/05 00:00:00+00,1987/05/26 00:00:00+00,500,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,171,0,0
46001675,FOR11,IFR,1996,LTG,SUP,1996/06/12 00:00:00+00,1996/07/19 00:00:00+00,725,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,172,0,0
46001664,COC52,IFR,1996,LTG,MON,1996/07/31 00:00:00+00,1996/09/07 00:00:00+00,350,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,173,0,0
46001393,GER85,IFR,1990,LTG,MON,1990/08/16 00:00:00+00,1990/09/16 00:00:00+00,366,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,174,0,0
46001900,THU21,IFR,1998,UNK,SUP,1998/04/30 00:00:00+00,1998/08/22 00:00:00+00,26400,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,177,0,0
46001247,GER27,IFR,1989,LTG,PRO,1989/06/18 00:00:00+00,1989/07/21 00:00:00+00,4800,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,178,0,0
46001602,RED82,IFR,1995,LTG,MON,1995/06/17 00:00:00+00,1995/06/19 00:00:00+00,500,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,179,0,0
46001587,NIP75,IFR,1995,LTG,SUP,1995/06/19 00:00:00+00,1995/07/08 00:00:00+00,300,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,181,0,0
46001058,SIO35,IFR,1983,LTG,NR,1983/06/18 00:00:00+00,1983/07/06 00:00:00+00,5261,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,182,0,0
46000625,DRY21,IFR,1974,LTG,NR,1974/06/29 00:00:00+00,1974/08/21 00:00:00+00,405,RE Reliable (to 100m),2003/04/01 00:00:00+00,Origin:LANDSA,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,183,0,0
46001069,SIO85,IFR,1983,LTG,NR,1983/08/04 00:00:00+00,1983/09/25 00:00:00+00,680,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,184,0,0
46001144,MOO9,IFR,1987,LTG,NR,1987/06/17 00:00:00+00,1987/09/04 00:00:00+00,250,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,185,0,0
46001203,RED35,IFR,1988,LTG,NR,1988/05/30 00:00:00+00,1988/07/09 00:00:00+00,14500,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,186,0,0
46001577,NIP18,IFR,1995,LTG,PRO,1995/05/31 00:00:00+00,1995/07/27 00:00:00+00,12700,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,187,0,0
46000797,SIO85,IFR,1976,LTG,NR,1976/06/28 00:00:00+00,1976/08/01 00:00:00+00,3238,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NTS250,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,188,0,0
46001778,THU84,IFR,1996,LTG,SUP,1996/06/12 00:00:00+00,1996/08/20 00:00:00+00,2127,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,189,0,0
46001746,SLK84,IFR,1996,LTG,SUP,1996/06/13 00:00:00+00,1996/07/04 00:00:00+00,424,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,190,0,0
46001152,SIO49,IFR,1987,LTG,NR,1987/06/17 00:00:00+00,1987/07/16 00:00:00+00,6205,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,191,0,0
46001382,GER39,IFR,1990,LTG,PRO,1990/07/15 00:00:00+00,1990/10/17 00:00:00+00,10378,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,193,0,0
46000904,IGN31,IFR,1980,LTG,NR,1980/06/24 00:00:00+00,1980/07/12 00:00:00+00,1781,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,194,0,0
46001812,COC57,IFR,1998,LTG,SUP,1998/07/08 00:00:00+00,1998/08/28 00:00:00+00,500,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,195,0,0
46000740,KEN271,IFR,1976,LTG,NR,1976/08/19 00:00:00+00,1976/11/09 00:00:00+00,1261,RE Reliable (to 100m),2003/04/01 00:00:00+00,Origin:NTS50,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,196,0,0
46000534,MAC3,IFR,1964,LTG,NR,1964/06/29 00:00:00+00,1964/07/08 00:00:00+00,445,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:HAND,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,197,0,0
46001736,SLK55,IFR,1996,LTG,PRO,1996/06/11 00:00:00+00,1996/07/09 00:00:00+00,1250,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,198,0,0
46000640,MOO9,IFR,1974,LTG,NR,1974/07/22 00:00:00+00,1974/08/01 00:00:00+00,384,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NTS250,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,199,0,0
46001041,RED79,IFR,1983,LTG,NR,1983/08/05 00:00:00+00,1983/08/09 00:00:00+00,890,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,200,0,0
46001659,COC25,IFR,1996,LTG,MON,1996/06/15 00:00:00+00,1996/06/28 00:00:00+00,2000,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,201,0,0
46001571,KEN100,IFR,1995,LTG,SUP,1995/06/20 00:00:00+00,1995/08/04 00:00:00+00,1042,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,202,0,0
46001045,SIO101,IFR,1983,LTG,NR,1983/08/04 00:00:00+00,1983/09/26 00:00:00+00,210,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,203,0,0
46001061,SIO50,IFR,1983,LTG,NR,1983/07/14 00:00:00+00,1983/08/02 00:00:00+00,202,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,204,0,0
46001612,SLK18,IFR,1995,LTG,MON,1995/05/30 00:00:00+00,1995/06/26 00:00:00+00,6598,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,205,0,0
46002026,RED57,IFR,2002,LTG,MON,2002/07/14 00:00:00+00,2002/09/10 00:00:00+00,10500,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NTS250,,2003/07/30 00:00:00+00,2005/04/28 08:50:30+00,206,0,0
46002003,NIP55,IFR,2002,LTG,MON,2002/07/08 00:00:00+00,2002/08/15 00:00:00+00,600,RE Reliable (to 100m),2003/04/01 00:00:00+00,Origin:NTS50,,2003/07/30 00:00:00+00,2005/04/28 08:50:30+00,207,0,0
46002031,RED65,IFR,2002,LTG,MON,2002/07/14 00:00:00+00,2002/08/01 00:00:00+00,695,RE Reliable (to 100m),2003/04/01 00:00:00+00,Origin:NTS50,,2003/07/30 00:00:00+00,2005/04/28 08:50:30+00,208,0,0
46002046,SLK70,IFR,2002,LTG,MON,2002/07/17 00:00:00+00,2002/08/14 00:00:00+00,175,RE Reliable (to 100m),2003/04/01 00:00:00+00,Origin:NTS50,,2003/07/30 00:00:00+00,2005/04/28 08:50:30+00,209,0,0
46002025,RED56,IFR,2002,LTG,MON,2002/07/12 00:00:00+00,2002/07/19 00:00:00+00,312,RE Reliable (to 100m),2003/04/01 00:00:00+00,Origin:NTS50,,2003/07/30 00:00:00+00,2005/04/28 08:50:30+00,210,0,0
46001992,COC5,IFR,2002,REC,SUP,2002/06/28 00:00:00+00,2002/07/23 00:00:00+00,140,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NTS250,,2003/07/30 00:00:00+00,2005/04/28 08:50:30+00,211,0,0
46002013,RED23,IFR,2002,LTG,MON,2002/07/13 00:00:00+00,2002/08/07 00:00:00+00,4536,AC Accurate (to 10m),2003/04/01 00:00:00+00,Origin:GPS,,2003/07/30 00:00:00+00,2005/04/28 08:50:30+00,212,0,0
46001984,COC27,IFR,2002,LTG,MON,2002/07/12 00:00:00+00,2002/08/31 00:00:00+00,250,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NTS250,,2003/07/30 00:00:00+00,2005/04/28 08:50:30+00,213,0,0
46002021,RED41,IFR,2002,LTG,MON,2002/07/14 00:00:00+00,2002/07/27 00:00:00+00,100,RE Reliable (to 100m),2003/04/01 00:00:00+00,Origin:NTS50,,2003/07/30 00:00:00+00,2005/04/28 08:50:30+00,214,0,0
46002012,RED21,IFR,2002,LTG,MON,2002/07/13 00:00:00+00,2002/08/01 00:00:00+00,3923,AC Accurate (to 10m),2003/04/01 00:00:00+00,Origin:GPS,,2003/07/30 00:00:00+00,2005/04/28 08:50:30+00,215,0,0
46002030,RED63,IFR,2002,LTG,MON,2002/07/16 00:00:00+00,2002/08/01 00:00:00+00,162,RE Reliable (to 100m),2003/04/01 00:00:00+00,Origin:NTS50,,2003/07/30 00:00:00+00,2005/04/28 08:50:30+00,216,0,0
46002036,SLK19,IFR,2002,LTG,MON,2002/07/04 00:00:00+00,2002/07/26 00:00:00+00,150,RE Reliable (to 100m),2003/04/01 00:00:00+00,Origin:NTS50,,2003/07/30 00:00:00+00,2005/04/28 08:50:30+00,217,0,0
46002002,NIP54,IFR,2002,LTG,SUP,2002/07/08 00:00:00+00,2002/07/19 00:00:00+00,60,RE Reliable (to 100m),2003/04/01 00:00:00+00,Origin:NTS50,,2003/07/30 00:00:00+00,2005/04/28 08:50:30+00,218,0,0
46002004,NIP56,IFR,2002,LTG,MON,2002/07/09 00:00:00+00,2002/08/15 00:00:00+00,2350,RE Reliable (to 100m),2003/04/01 00:00:00+00,Origin:NTS50,,2003/07/30 00:00:00+00,2005/04/28 08:50:30+00,219,0,0
46002028,RED60,IFR,2002,LTG,SUP,2002/07/15 00:00:00+00,2002/08/05 00:00:00+00,531,AC Accurate (to 10m),2003/04/01 00:00:00+00,Origin:GPS,,2003/07/30 00:00:00+00,2005/04/28 08:50:30+00,220,0,0
46001995,NIP101,IFR,2002,LTG,MON,2002/07/18 00:00:00+00,2002/08/15 00:00:00+00,125,RE Reliable (to 100m),2003/04/01 00:00:00+00,Origin:NTS50,,2003/07/30 00:00:00+00,2005/04/28 08:50:30+00,221,0,0
46002037,SLK21,IFR,2002,LTG,MON,2002/06/28 00:00:00+00,2002/07/22 00:00:00+00,335,RE Reliable (to 100m),2003/04/01 00:00:00+00,Origin:NTS50,,2003/07/30 00:00:00+00,2005/04/28 08:50:30+00,222,0,0
46002045,SLK68,IFR,2002,LTG,MON,2002/07/15 00:00:00+00,2002/08/21 00:00:00+00,80,RE Reliable (to 100m),2003/04/01 00:00:00+00,Origin:NTS50,,2003/07/30 00:00:00+00,2005/04/28 08:50:30+00,223,0,0
46002044,SLK54,IFR,2002,LTG,MON,2002/07/12 00:00:00+00,2002/08/21 00:00:00+00,4400,RE Reliable (to 100m),2003/04/01 00:00:00+00,Origin:NTS50,,2003/07/30 00:00:00+00,2005/04/28 08:50:30+00,224,0,0
46002000,NIP48,IFR,2002,LTG,MON,2002/07/05 00:00:00+00,2002/08/15 00:00:00+00,200,RE Reliable (to 100m),2003/04/01 00:00:00+00,Origin:NTS50,,2003/07/30 00:00:00+00,2005/04/28 08:50:30+00,225,0,0
46002032,RED66,IFR,2002,LTG,MON,2002/07/15 00:00:00+00,2002/09/10 00:00:00+00,1229,AC Accurate (to 10m),2003/04/01 00:00:00+00,Origin:GPS,,2003/07/30 00:00:00+00,2005/04/28 08:50:30+00,226,0,0
46001999,NIP47,IFR,2002,LTG,MON,2002/07/04 00:00:00+00,2002/08/15 00:00:00+00,150,RE Reliable (to 100m),2003/04/01 00:00:00+00,Origin:NTS50,,2003/07/30 00:00:00+00,2005/04/28 08:50:30+00,227,0,0
46002041,SLK32,IFR,2002,LTG,MON,2002/07/06 00:00:00+00,2002/08/21 00:00:00+00,95,RE Reliable (to 100m),2003/04/01 00:00:00+00,Origin:NTS50,,2003/07/30 00:00:00+00,2005/04/28 08:50:30+00,228,0,0
46002039,SLK30,IFR,2002,LTG,MON,2002/07/05 00:00:00+00,2002/08/21 00:00:00+00,10000,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NTS250,,2003/07/30 00:00:00+00,2005/04/28 08:50:30+00,229,0,0
46002023,RED5,IFR,2002,LTG,MON,2002/06/24 00:00:00+00,2002/08/07 00:00:00+00,14654,AC Accurate (to 10m),2003/04/01 00:00:00+00,Origin:GPS,,2003/07/30 00:00:00+00,2005/04/28 08:50:30+00,230,0,0
46002018,RED38,IFR,2002,LTG,MON,2002/07/14 00:00:00+00,2002/07/16 00:00:00+00,70,RE Reliable (to 100m),2003/04/01 00:00:00+00,Origin:NTS50,,2003/07/30 00:00:00+00,2005/04/28 08:50:30+00,231,0,0
46002017,RED37,IFR,2002,LTG,MON,2002/07/13 00:00:00+00,2002/07/16 00:00:00+00,70,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NTS250,,2003/07/30 00:00:00+00,2005/04/28 08:50:30+00,232,0,0
46001997,NIP32,IFR,2002,LTG,MON,2002/07/01 00:00:00+00,2002/09/03 00:00:00+00,2600,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NTS250,,2003/07/30 00:00:00+00,2005/04/28 08:50:30+00,234,0,0
46002007,NIP79,IFR,2002,LTG,MON,2002/07/13 00:00:00+00,2002/08/15 00:00:00+00,300,RE Reliable (to 100m),2003/04/01 00:00:00+00,Origin:NTS50,,2003/07/30 00:00:00+00,2005/04/28 08:50:30+00,235,0,0
46002016,RED34,IFR,2002,LTG,MON,2002/07/13 00:00:00+00,2002/08/07 00:00:00+00,3070,RE Reliable (to 100m),2003/04/01 00:00:00+00,Origin:NTS50,,2003/07/30 00:00:00+00,2005/04/28 08:50:30+00,236,0,0
46002014,RED27,IFR,2002,LTG,MON,2002/07/13 00:00:00+00,2002/08/07 00:00:00+00,4536,AC Accurate (to 10m),2003/04/01 00:00:00+00,Origin:GPS,,2003/07/30 00:00:00+00,2005/04/28 08:50:30+00,237,0,0
46001985,COC28,IFR,2002,LTG,MON,2002/07/20 00:00:00+00,2002/08/31 00:00:00+00,561,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NTS250,,2003/07/30 00:00:00+00,2005/04/28 08:50:30+00,239,0,0
46002027,RED59,IFR,2002,LTG,SUP,2002/07/15 00:00:00+00,2002/08/10 00:00:00+00,2112,AC Accurate (to 10m),2003/04/01 00:00:00+00,Origin:GPS,,2003/07/30 00:00:00+00,2005/04/28 08:50:30+00,240,0,0
